customer_number,stage_grouped,max_closed_date,cloud_revenue,total_opp_amount,employees,mk_fit_score,industry,ee_count,contacts_count,non_ee_count,emb_world_attendees,email_clicks,a365_new_wb_visits,a365_rest_wb_visits,total_webinars_attended,total_webinar_attendees,assembly_app_events,assembly_app_days_used,comms_events,comms_days_used,libs_events,libs_days_used,manufacturing_events,manufacturing_days_used,mcad_events,mcad_days_used,multi_cad_events,multi_cad_days_used,part_request_events,part_request_days_used,share_events,share_days_used,tasks_events,tasks_days_used,version_control_events,version_control_days_used,web_review_events,web_review_days_used
37681,won,8/8/2024,13797,13797,275,85,Industrial/Instrumentation,7,23,9,0,7,2,152,1,1,4,3,313,30,3521,93,0,0,600,26,0,0,3,2,14,6,103,19,1985,123,5602,126
1828087,won,7/12/2023,5000,5000,51,0,Aerospace,3,16,6,0,42,0,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210162,won,6/13/2024,0,53940,1,0,Aerospace,4,33,13,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734577,won,6/26/2024,0,28511.99,0,0,Consumer Electronics,7,18,7,0,1,0,2,1,1,0,0,3,2,1170,45,0,0,0,0,0,0,0,0,1,1,2,1,4628,130,1082,66
761087,won,6/19/2024,0,28511.99,71,0,Maritime,3,14,7,0,5,4,150,0,0,7,4,250,44,1493,91,1,1,24,8,0,0,8,2,174,9,15,8,15196,125,3034,103
1843136,won,6/25/2024,0,28511.99,0,0,Medical Device,1,22,11,0,16,0,13,0,0,2,2,476,83,5702,120,0,0,8541,104,0,0,2,2,118,19,118,32,3381,140,14570,150
1570795,won,6/19/2024,0,28511.99,0,0,Communications,5,26,17,0,11,0,20,0,0,231,10,72,12,2,2,9,4,0,0,0,0,1,1,4,2,0,0,579,55,2882,86
1762156,won,8/30/2024,1425.59,1425.59,0,38,Consumer Electronics,1,7,2,0,11,49,190,3,3,10,3,0,0,1456,47,0,0,2,2,0,0,0,0,11,2,0,0,11316,114,596,48
1820217,won,6/13/2024,0,30185.99,0,0,,3,14,3,0,43,4,296,4,4,2,1,102,8,147,4,0,0,1,1,0,0,1,1,5,4,56,8,519,69,116,12
1873235,lost,6/12/2024,5807.98,5807.99,0,38,,0,0,0,0,12,6,75,0,0,0,0,3,2,816,15,0,0,1,1,0,0,2,2,1,1,2,1,283,17,7,3
1315127,lost,8/27/2024,3919.48,3919.49,0,14,Industrial/Instrumentation,2,22,12,0,9,32,237,1,1,1,1,2,2,1066,24,0,0,5,4,0,0,5,5,2,2,0,0,664,28,1173,28
577769,lost,6/30/2024,0,35212.5,150,0,Chemicals,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777224,won,6/19/2024,0,28511.99,0,0,Industrial/Instrumentation,7,18,7,0,4,0,6,1,1,33,6,105,22,328,43,50,21,1,1,0,0,0,0,9,4,1,1,1652,85,9100,144
1175251,won,6/14/2024,0,54656.24,30,0,Component OEM,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776877,won,6/25/2024,0,27029.25,0,0,Industrial/Instrumentation,3,16,1,0,4,0,9,0,0,0,0,0,0,1849,50,0,0,4,3,0,0,0,0,1,1,0,0,223,3,23,9
1301436,lost,6/28/2024,0,28511.99,15,0,Industrial/Instrumentation,12,36,8,0,43,0,337,4,5,3,3,10,4,862,63,0,0,5,5,0,0,0,0,47,25,0,0,3010,127,7044,118
1793660,won,6/28/2024,0,26970,0,0,,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,19,2
1691922,won,6/25/2024,495.8,495.8,18,0,Consumer Electronics,1,13,9,0,13,1,80,0,0,174,20,36,7,555,48,0,0,5,3,0,0,2,2,16,6,0,0,2706,113,5595,124
1404365,lost,6/29/2024,499,499,22,0,Service Bureau / Engineering Services,13,48,24,0,33,8,185,0,0,2,2,1222,90,3026,114,27,10,2984,60,30,7,150,21,144,47,630,73,7513,152,7124,138
27430,won,3/31/2024,28999.99,49884.99,53,0,Industrial/Instrumentation,7,76,39,0,30,8,22,4,4,247,25,607,76,2697,124,262,80,14417,117,13,2,4,4,141,36,99,40,78647,149,28097,143
1736298,lost,4/10/2024,592,592,150,0,Industrial/Instrumentation,11,35,11,0,22,1,91,2,2,956,77,1779,129,4683,152,328,73,22,14,0,0,6,5,78,20,434,83,12106,165,29908,169
1826304,lost,4/10/2024,600,600,0,0,Communications,2,4,1,0,6,1,7,1,1,37,4,3,1,77,12,0,0,4,3,0,0,0,0,2,1,0,0,381,58,1100,50
1660277,won,6/7/2024,0,35212.5,0,0,Electronic Component and Semiconductor,10,39,11,0,9,0,69,0,0,0,0,0,0,588,32,0,0,1,1,0,0,1,1,0,0,0,0,803,65,2,2
1826710,won,6/28/2024,0,31762,0,0,Medical Device,1,15,6,0,3,3,0,0,0,0,0,0,0,70,9,114,28,10,5,0,0,1,1,7,2,0,0,91,21,1903,66
1838329,lost,10/9/2024,1164.24,1164.24,113,14,Automotive,2,11,3,0,2,0,3,0,0,1,1,52,9,518,32,144,15,1,1,0,0,0,0,5,3,0,0,5795,135,4510,115
1346978,lost,7/12/2024,0,26970,16,0,Aerospace,8,31,13,0,6,0,11,2,2,1,1,23,3,1314,71,0,0,24,3,0,0,5,4,13,4,174,50,1659,115,3975,103
850776,lost,9/11/2024,5224.99,5224.99,937,67,Automotive,5,30,14,0,110,7,34,8,11,55,8,11,6,2311,82,0,0,82,15,0,0,11,7,24,5,12,7,1085,112,5906,143
597511,lost,7/20/2023,8000,8000,12,0,Component OEM,11,30,12,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854615,won,7/15/2024,12398.4,12398.4,1,79,Industrial/Instrumentation,7,59,25,0,17,10,77,2,2,15,8,3833,132,7669,154,6,6,7,4,0,0,2,2,84,17,99,14,18427,170,20186,159
1372584,lost,10/2/2024,18747.4,18747.4,15,0,Military/Defense,10,32,8,0,11,29,163,0,0,7,5,384,43,1914,109,40,22,13,9,67,29,266,43,116,39,162,28,6700,128,17184,138
1834402,lost,5/30/2024,0,26970,297,0,Service Bureau / Engineering Services,0,4,2,0,5,0,1,0,0,0,0,0,0,90,16,0,0,0,0,0,0,0,0,5,1,0,0,1056,95,25,4
1246978,won,6/18/2024,0,57023.99,0,0,Maritime,11,21,6,0,20,0,11,1,1,0,0,0,0,47,5,0,0,3,3,0,0,3,2,14,1,0,0,28,1,108,5
327482,lost,6/12/2024,3957.62,3957.65,201,0,Industrial/Instrumentation,6,36,5,0,2,0,11,0,0,4,3,40,6,263,26,0,0,6,3,0,0,0,0,9,1,0,0,790,87,1678,51
1849344,lost,7/10/2023,5000,5000,0,0,Military/Defense,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11325,lost,8/15/2024,10497,10497,850,89,Industrial/Instrumentation,7,69,28,0,64,38,201,3,3,7,6,457,52,1932,118,0,0,1119,30,7,4,176,48,63,7,121,16,10022,151,8051,133
1851820,won,6/19/2024,558.99,558.99,0,0,,0,0,0,0,8,0,59,1,2,134,12,49,15,727,38,0,0,618,10,0,0,3,2,50,1,46,15,1143,73,1730,107
1309071,won,7/9/2024,0,26970,130,0,Medical Device,5,32,20,0,0,0,0,0,0,1,1,165,22,419,25,0,0,1,1,0,0,0,0,0,0,1,1,1935,114,160,20
574535,won,6/27/2024,0,26970,32,0,Consumer Electronics,9,63,37,0,8,0,6,0,0,0,0,260,70,3211,127,16,6,52,13,0,0,2,2,60,24,219,63,5929,137,2919,116
1792600,lost,6/30/2024,0,26970,14,0,Industrial/Instrumentation,2,17,12,0,1,0,5,0,0,0,0,64,15,688,46,0,0,326,10,0,0,1,1,2,2,32,13,5925,80,519,34
1851316,won,6/27/2024,0,35212.5,0,0,Medical Device,0,0,0,0,4,1,17,0,0,13,1,0,0,9,4,0,0,62,6,1,1,3,3,4,3,1,1,35,10,130,39
1811262,won,6/25/2024,30000,30000,0,0,Service Bureau / Engineering Services,5,23,7,0,22,5,61,2,5,0,0,804,67,3593,137,4,4,3557,72,0,0,199,23,23,10,117,39,9820,169,2848,133
747509,lost,7/29/2024,0,26970,0,0,Medical Device,6,29,15,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1
1743694,lost,10/10/2024,8797,8797,0,87,Industrial/Instrumentation,1,9,5,0,12,9,30,0,0,2,2,191,42,967,73,2,1,9,4,1,1,5,4,14,2,24,4,1607,88,7771,114
741085,won,6/25/2024,0,35632.5,806,0,Industrial/Instrumentation,8,16,5,0,19,0,42,0,0,2,2,90,32,2386,108,11,7,7,3,1,1,2,2,1,1,82,32,3235,124,6072,123
1941992,won,6/24/2024,499,499,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173640,lost,7/1/2024,15000,15000,300,0,Service Bureau / Engineering Services,40,174,54,0,21,3,75,2,2,11,3,243,59,4841,164,45,26,20683,124,0,0,3,3,136,41,25,15,86477,171,2113,107
1422657,lost,9/11/2024,12735.4,12735.4,140,85,Electronic Component and Semiconductor,11,90,24,0,11,0,219,5,5,26,9,238,53,2230,115,10,3,373,33,5,3,16,10,250,66,122,33,10733,159,10001,126
1817959,lost,6/29/2024,527.99,527.99,0,0,Communications,1,8,7,0,6,2,18,0,0,42,4,0,0,63,5,0,0,16,4,0,0,0,0,0,0,3,3,1043,69,4135,111
182106,lost,8/30/2024,1099,600,0,0,Service Bureau / Engineering Services,2,2,0,0,5,0,11,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,6,2,0,0,10,5,361,9
1334991,lost,7/26/2024,499,499,0,0,Automotive,3,19,14,0,20,7,376,2,2,6,6,50,13,5893,133,62,36,819,45,0,0,0,0,27,17,82,27,5037,132,10495,139
21855,lost,6/29/2024,499,499,23,0,Medical Device,0,10,5,0,5,1,43,3,3,36,25,0,0,100,20,0,0,382,27,0,0,0,0,8,5,0,0,350,59,1938,88
637435,won,9/30/2024,1145.09,1145.09,61,0,Communications,7,30,10,0,13,4,5,4,4,6,5,39,10,326,15,0,0,1,1,0,0,13,2,7,1,27,8,679,47,2538,96
1946444,won,8/6/2024,0,26970,0,0,Consumer Electronics,0,0,0,0,3,0,59,0,0,2,1,0,0,917,19,0,0,4,4,0,0,5,5,2,2,0,0,276,27,76,10
1784369,lost,9/16/2024,0,28511.99,0,0,Service Bureau / Engineering Services,3,17,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,2,2,0,0,2762,131,87,15
1163599,lost,9/20/2024,12127.49,12127.49,225,50,Industrial/Instrumentation,12,38,10,0,50,4,66,2,3,1,1,152,49,1814,114,0,0,11,4,0,0,58,35,88,14,20,14,12872,133,664,51
1187140,lost,9/21/2024,0,30185.99,2,0,Other,11,69,16,0,19,0,30,1,1,1,1,0,0,11313,46,0,0,2966,54,1,1,17,6,31,19,0,0,11608,138,2604,103
1885105,won,9/30/2024,7705.48,7705.49,0,0,Aerospace,0,0,0,0,2,0,5,0,0,0,0,0,0,1938,76,0,0,3,3,0,0,0,0,7,5,0,0,991,95,336,28
1656957,lost,1/2/2024,5000,5000,240,0,Industrial/Instrumentation,10,38,20,0,46,2,442,7,7,186,11,413,59,1851,97,59,28,3134,59,154,44,537,52,143,39,188,50,11116,143,38046,149
22742,lost,1/2/2024,5000,5000,123,0,Medical Device,6,23,11,0,34,0,27,3,4,6,6,98,11,755,64,84,46,490,20,0,0,2,2,19,5,84,16,1552,108,8503,130
1757163,won,11/21/2023,5224.99,5224.99,60,0,Industrial/Instrumentation,4,8,3,0,20,3,31,0,0,0,0,22,7,150,9,0,0,129,2,0,0,1,1,1,1,0,0,452,26,197,15
1613316,lost,8/23/2024,1055.99,1055.99,45,0,Retail,3,12,0,0,11,1,70,3,3,1351,22,11,6,821,27,8,7,2201,56,0,0,4,4,1,1,0,0,5948,137,7568,120
1798288,lost,10/11/2024,7083.98,7083.99,0,0,Aerospace,2,9,4,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,101,285,24
835933,lost,9/25/2024,2861.28,2861.29,40,0,Machinery,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942536,lost,10/15/2024,59367,106617,200,0,Military/Defense,10,33,19,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606273,won,9/26/2024,10534.05,10534.05,15,0,Service Bureau / Engineering Services,30,109,27,0,15,9,200,2,3,105,7,44,8,17794,152,0,0,8592,121,66,20,281,44,73,34,3,1,12207,148,18030,140
362997,won,11/30/2023,5224.99,5224.99,190,0,Medical Device,11,48,10,0,72,0,37,5,6,7,6,128,32,3842,82,40,22,7,5,0,0,30,9,18,8,108,28,6368,124,14881,123
1949058,lost,10/9/2024,999,999,0,0,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000344,won,10/18/2024,4799,4799,35,0,Consumer Electronics,10,19,5,0,15,0,44,1,1,30,8,193,45,4471,133,13,7,858,47,0,0,11,5,25,10,107,31,4499,134,4874,109
1514501,won,6/30/2024,0,26773.2,8,0,Other,1,8,3,0,4,0,31,1,1,0,0,0,0,112,7,0,0,80,3,0,0,0,0,4,2,0,0,72,8,65,3
165022,lost,9/13/2024,67506,67506,1550,0,Aerospace,31,100,29,0,1,2,26,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,55,12,0,0
11872,lost,11/7/2023,15000,15000,129,0,Aerospace,23,115,48,0,5,0,9,1,1,0,0,0,0,437,4,0,0,3,1,0,0,1,1,0,0,0,0,64,6,3,3
1192057,won,6/28/2024,0,26970,14,0,Aerospace,4,22,7,0,3,0,37,1,1,1,1,0,0,1230,50,0,0,2,1,0,0,0,0,1,1,0,0,662,94,145,10
1827755,lost,9/30/2024,4608.44,4608.44,0,14,Aerospace,4,16,6,0,4,0,0,0,0,203,11,61,12,2201,101,42,22,3,3,0,0,0,0,38,12,0,0,7281,147,6089,131
1839905,won,10/22/2024,14250,26970,0,0,Industrial/Instrumentation,2,16,11,0,148,0,27,1,1,3,2,1,1,501,10,0,0,369,6,0,0,7,5,7,4,6,1,248,55,433,18
1748709,won,5/17/2024,10298,10298,33,14,Service Bureau / Engineering Services,4,25,8,0,5,1,33,2,2,2,2,315,74,3737,107,11,8,4066,40,0,0,0,0,23,7,160,47,8442,162,3257,117
1823241,lost,5/16/2024,19789,19789,0,0,Military/Defense,4,19,14,0,0,1,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
1133258,won,8/30/2024,14990,52481.01,20,78,Communications,10,44,15,0,1,3,17,1,1,0,0,0,0,2532,128,0,0,782,43,0,0,4,3,138,6,0,0,11545,166,3982,133
194989,won,10/22/2024,58176,70776,128,0,Industrial/Instrumentation,17,69,20,0,22,3,18,3,3,216,22,314,17,755,102,192,72,4786,112,0,0,7,6,20,9,17,8,5773,109,10983,119
1793336,lost,9/7/2024,1055.99,1055.99,0,0,,2,3,0,0,4,0,0,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1
534846,lost,4/4/2024,4935.8,4935.8,50,0,Industrial/Instrumentation,20,90,38,0,38,1,67,3,4,17,11,1710,114,5993,130,0,0,136,30,0,0,5,3,573,41,577,54,17013,141,13367,133
1709706,won,9/30/2024,9625.99,9625.99,1720,85,Medical Device,3,22,12,0,44,3,92,5,6,3,3,205,34,2608,58,0,0,1703,44,0,0,0,0,77,15,0,0,2550,117,5462,134
1956965,won,9/6/2024,1055.99,1055.99,0,0,Electronic Component and Semiconductor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493659,lost,10/10/2024,10349.1,10349.1,14,0,Component OEM,23,186,90,0,19,14,159,4,5,10,7,1021,64,1864,97,3,2,1562,68,0,0,8,4,63,24,35,6,8848,157,16047,150
1958050,won,10/8/2024,999,7994,0,0,Military/Defense,0,0,0,0,3,0,3,0,0,0,0,0,0,182,9,5,1,5,3,0,0,0,0,25,4,0,0,167,18,485,20
1815881,won,9/27/2024,29322.45,32322.45,0,77,Aerospace,4,19,6,0,7,10,45,0,0,19,16,139,22,1584,108,30,19,2201,69,0,0,4,3,162,4,223,34,6833,140,15106,137
1500652,won,9/24/2024,30925.12,30925.12,54,0,Communications,3,50,18,0,27,1,32,1,1,0,0,128,20,4609,74,0,0,861,37,0,0,26,7,237,23,5,1,1838,118,526,44
1493467,won,9/19/2024,2998,2998,0,0,Maritime,5,24,14,0,0,3,5,1,1,0,0,134,19,516,38,2,1,1,1,0,0,0,0,6,5,6,3,991,129,393,28
1947959,lost,10/2/2024,5000,5000,0,0,Medical Device,0,0,0,0,5,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1816853,lost,10/8/2023,8359.99,8359.99,30,0,Automotive,5,27,3,0,31,0,15,2,2,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,307,8,34,3
1857841,lost,3/8/2024,1200,1200,0,0,Medical Device,0,0,0,0,7,10,39,0,0,6,3,55,10,17,13,0,0,2989,82,0,0,2,2,9,5,29,3,1413,98,3295,95
362258,lost,3/20/2024,1253.99,1253.99,191,0,Manufacturing,6,30,4,0,0,0,0,0,0,3,2,0,0,14,2,0,0,2,2,0,0,0,0,0,0,0,0,141,35,127,9
784539,won,7/9/2024,5224.99,5224.99,30,14,Industrial/Instrumentation,6,22,11,0,2,2,36,0,0,5,4,0,0,633,19,0,0,11,6,0,0,0,0,0,0,0,0,833,33,816,23
1780998,lost,4/3/2024,1200,1200,0,0,Automotive,1,3,0,0,0,0,2,0,0,36,1,0,0,2,2,31,18,1,1,0,0,0,0,0,0,0,0,1040,83,380,26
1170742,lost,5/27/2024,1253.99,1253.99,62,0,Aerospace,17,52,14,0,14,4,35,2,2,550,30,77,16,2152,106,1,1,621,23,0,0,6,6,79,19,48,9,7783,114,2478,70
1518314,won,6/26/2024,7500,28980,80,0,Service Bureau / Engineering Services,6,34,15,0,20,3,100,2,2,0,0,508,92,3481,128,16,11,2836,86,0,0,1,1,13,12,469,92,7653,130,4756,134
1903913,lost,6/28/2024,791.27,13622.61,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741447,lost,5/21/2024,991.6,991.6,10,0,Service Bureau / Engineering Services,3,20,14,0,0,0,0,1,1,1,1,2,1,4571,8,0,0,3,3,0,0,0,0,1,1,0,0,27,3,94,4
615281,won,9/13/2024,8488.87,28511.99,1100,0,Automotive,5,29,12,0,4,0,129,1,1,0,0,0,0,23570,21,0,0,12,6,0,0,9,3,5,2,0,0,273,12,229,20
238471,lost,5/31/2024,0,31073.89,35,0,Military/Defense,11,77,6,0,116,42,285,3,3,73,15,1580,92,7669,123,7,4,5013,101,154,42,1085,96,1775,57,1443,88,22895,132,23850,127
1414769,won,9/17/2024,991.6,3230.1,18000,0,Manufacturing,1,10,5,0,20,13,68,0,0,11,5,0,0,55,20,1420,49,34,10,47,5,15,5,3,3,6,1,355,70,1982,98
198873,lost,5/25/2024,999,999,124,0,Medical Device,5,12,5,0,31,1,37,5,5,7,3,0,0,541,49,0,0,2,2,0,0,1,1,0,0,0,0,1144,113,217,13
1291819,lost,10/17/2024,5065.49,5065.49,6,14,Industrial/Instrumentation,7,43,14,0,20,34,59,5,7,18,5,40,6,843,57,9,6,1114,32,0,0,22,12,215,15,57,26,4825,133,22156,126
1712533,lost,10/21/2024,4935.8,4935.8,17,79,Industrial/Instrumentation,12,48,17,0,350,13,15,3,4,2,2,1197,81,4702,161,328,89,2894,53,0,0,15,11,2,1,463,49,18118,166,19955,150
1233637,lost,6/17/2024,599.4,599.4,15,0,Academic,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25599,lost,10/23/2023,45000,45000,151,0,Communications,30,136,39,0,12,0,38,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132384,lost,6/22/2024,1055.99,1055.99,32,0,Consulting,5,23,6,0,2,0,0,0,0,1,1,0,0,42,1,1,1,4,1,0,0,0,0,2,1,0,0,35,2,110,1
1153214,lost,7/2/2024,0,27029.25,0,0,Aerospace,2,4,1,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863292,won,6/27/2024,0,37595.24,0,0,Industrial/Instrumentation,0,0,0,0,13,3,0,1,2,20,10,151,42,2785,76,41,19,123,13,6,6,25,16,31,13,56,20,2355,118,7101,125
1812162,won,6/19/2024,0,30185.99,0,0,Consumer Electronics,2,5,3,0,28,0,50,0,0,10,4,484,85,1668,121,456,98,9,6,28,15,340,70,174,31,312,75,5313,157,22855,154
1851088,won,6/28/2024,0,29366,0,0,Industrial/Instrumentation,0,0,0,0,2,0,15,0,0,2,1,0,0,429,39,0,0,26,1,0,0,0,0,0,0,0,0,369,66,35,2
1128268,won,6/27/2024,0,57023.99,30,0,Service Bureau / Engineering Services,10,48,20,0,9,1,76,3,4,47,8,1923,98,2140,112,8,1,3465,60,0,0,19,14,70,23,109,35,9625,128,34218,132
246642,won,6/18/2024,636.02,636.02,2,0,Electronics,2,3,0,0,22,0,33,1,1,4295,75,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,537,117,2969,83
767885,won,9/12/2024,5224.99,5224.99,0,33,Industrial/Instrumentation,5,27,14,0,13,0,5,0,0,72,3,35,15,1669,69,0,0,1,1,0,0,3,3,14,8,16,9,5141,112,2647,86
509814,lost,8/6/2024,11499,11499,501,88,Military/Defense,28,118,44,0,10,18,27,1,1,157,13,217,32,1145,73,0,0,413,29,0,0,3,3,19,11,0,0,2073,101,7571,131
1759783,lost,6/29/2024,499,499,0,0,Medical Device,3,16,8,0,8,0,0,1,1,1,1,0,0,127,8,0,0,0,0,0,0,0,0,0,0,0,0,237,24,65,10
1825068,lost,6/29/2024,499,499,0,0,Academic,4,19,6,0,25,0,28,0,0,126,18,297,47,4607,77,0,0,2686,63,0,0,0,0,8,7,0,0,1417,130,3396,121
1848255,lost,7/1/2024,14990,34990,0,0,,0,0,0,0,4,6,14,0,0,8,6,12,5,1621,109,106,40,11,8,0,0,0,0,48,18,85,20,3238,147,6018,130
37371,lost,10/7/2024,5943.2,5943.2,79,70,Medical Device,4,33,18,0,4,16,44,2,2,2,2,59,8,595,37,0,0,1,1,0,0,0,0,6,3,40,6,637,58,1557,76
1744887,lost,8/31/2024,459,459,0,0,Medical Device,7,12,2,0,4,0,13,0,0,2,2,30,7,363,27,0,0,883,56,0,0,1,1,8,3,5,5,910,78,595,41
1598964,lost,10/17/2024,527.99,527.99,272,0,Consumer Electronics,10,132,63,0,6,3,167,0,0,10,7,1,1,389,38,0,0,2230,46,0,0,4,2,21,5,0,0,940,95,15112,119
780475,lost,8/7/2024,527.99,527.99,42,0,Industrial/Instrumentation,3,12,5,0,4,0,4,1,1,3,2,4,3,527,45,0,0,7,3,0,0,3,2,0,0,2,2,691,100,3025,86
944185,lost,6/29/2024,499,499,300,0,Industrial/Instrumentation,11,42,16,0,16,10,135,5,5,15,9,475,55,4489,117,112,28,4,3,0,0,4,3,35,17,196,37,4387,126,10943,122
1832531,lost,7/25/2024,11499,11499,0,70,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620928,lost,11/15/2024,5000,5000,4875,89,Industrial/Instrumentation,54,269,84,0,58,35,152,7,7,3,3,297,53,12467,97,1,1,624,39,0,0,0,0,382,41,0,0,9200,130,7186,122
1221312,won,7/30/2024,0,26970,6,0,Industrial/Instrumentation,4,14,8,0,0,0,4,0,0,0,0,0,0,797,59,0,0,0,0,0,0,0,0,0,0,0,0,2266,121,0,0
658182,lost,8/29/2024,0,35212.5,3,0,Consumer Electronics,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
101398,lost,10/31/2024,1117.99,1117.99,35,0,Component OEM,6,27,12,0,2,30,5,1,1,21,16,410,41,142625,117,45,21,197,15,0,0,2,1,35,4,330,38,3481,117,13749,118
1714076,lost,7/25/2024,1117.99,1117.99,0,0,Service Bureau / Engineering Services,3,12,7,0,3,0,4,0,0,1,1,21,7,2565,61,121,7,728,36,15,2,6,4,98,16,2,1,2857,117,1911,82
854615,won,11/20/2023,5000,5000,1,0,Industrial/Instrumentation,7,59,25,0,17,10,77,2,2,15,8,3833,132,7669,154,6,6,7,4,0,0,2,2,84,17,99,14,18427,170,20186,159
14003,lost,1/10/2024,30000,127005,10000,0,Academic,6,144,51,0,7,1,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604370,lost,2/20/2024,15000,474750,1000,0,Service Bureau / Engineering Services,42,145,78,0,114,4,130,3,4,5,3,0,0,16,6,0,0,3,2,0,0,0,0,1,1,0,0,214,42,297,10
89752,lost,6/24/2024,5524.99,5524.99,30,14,Manufacturing,1,15,1,0,55,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887375,lost,7/8/2024,2399,2399,0,26,Service Bureau / Engineering Services,0,0,0,0,0,0,5,1,1,0,0,0,0,12,3,0,0,0,0,0,0,0,0,2,1,0,0,260,37,28,5
25347,won,6/26/2024,0,26970,80,0,Consumer Electronics,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,1,1
1827305,lost,7/3/2024,918,918,0,0,,1,10,3,0,2,0,3,0,0,13,4,0,0,389,40,0,0,4,3,0,0,0,0,9,5,0,0,6687,157,7598,126
780534,lost,6/30/2024,395.63,395.63,7000,0,Industrial/Instrumentation,3,18,1,0,10,13,164,0,0,20,6,21,7,34329,93,19,4,896,34,0,0,2,2,34,7,14,3,6524,145,1288,56
630057,lost,10/14/2024,527.99,527.99,10,56,Service Bureau / Engineering Services,12,49,16,0,24,4,115,2,2,195,12,746,73,2728,94,75,36,46,8,0,0,2,2,77,29,78,14,4582,116,16483,131
1683727,lost,6/29/2024,527.99,527.99,70,0,Medical Device,4,15,8,0,16,0,0,3,3,14,7,58,16,339,37,28,19,2039,79,1,1,3,3,18,11,11,6,931,80,5169,116
1829645,won,6/27/2024,495.8,495.8,20,0,Industrial/Instrumentation,3,20,3,0,9,2,64,1,2,849,12,440,48,977,82,28,16,2977,75,18,6,91,14,16,7,320,46,2752,116,4548,104
1622019,won,9/17/2024,27117.98,25999.99,120,0,Industrial/Instrumentation,10,61,20,0,9,1,159,0,0,2933,77,937,114,6097,137,164,55,10112,129,89,48,574,84,171,47,122,42,23502,146,77996,147
1520813,won,6/28/2024,527.99,527.99,24,14,Industrial/Instrumentation,5,17,5,0,24,11,78,1,1,505,49,136,30,1057,76,0,0,330,14,0,0,2,2,11,8,47,19,1910,115,9143,129
1835291,won,6/30/2024,0,37960,132,0,Industrial/Instrumentation,0,14,7,0,179,0,0,0,0,0,0,0,0,1771,67,0,0,0,0,0,0,1,1,0,0,0,0,1265,131,20,6
